0.933566, 0.0517852
0.936795, 0.0311778
0.960261, 0.0126308
1.10533, 0.0469806
1.08332, 0.0303195
1.07178, 0.0187495
1.06531, 0.0132213
1.05722, 0.0130044
1.0367, 0.0424093
0.937875, 0.03991
0.8511, 0.037313
0.847189, 0.0468773
0.739926, 0.039952
0.649442, 0.0320837
0.541124, 0.0222279
0.488924, 0.013626
0.463024, 0.00850305
0.444614, 0.00544063
0.422735, 0.00465745
0.398071, 0.00617914
0.367262, -0.0135626
0.382519, -0.00223972
0.355524, 0.0107564
0.271458, 0.0237126
0.207341, -0.0322826
0.257037, -3.66075e-05
0.17799, 0.0268775
0.0231116, 0.042325
-0.141899, 0.049133
-0.355168, 0.050809
-0.525935, 0.0473594
-0.759167, -0.106416
-0.541887, -0.0268345
-0.546678, 0.0125181
-0.654007, 0.0389815
-0.78392, 0.0287142
-0.924075, 0.0472035
-1.08044, 0.0501246
-1.21002, 0.0286752
-1.31109, 0.0273774
-1.39807, 0.0143868
-1.45567, -0.0108478
-1.4598, -0.0347359
-1.38957, -0.0764481
-1.32567, -0.0549297
-1.37015, -0.0511701
-1.37192, -0.0298435
-1.41551, -0.00946265
-1.41999, -0.00443546
-1.4831, 0.0127387
-1.67491, -0.0352051
-1.63998, -0.0159674
-1.63388, -0.00758213
-1.70145, -0.055325
-1.57409, -0.0419791
-1.46448, -0.0328212
-1.38623, -0.0267175
-1.33743, -0.00192479
-1.33281, -0.00666276
-1.31281, -0.00845445
-1.33648, -0.0395022
-1.23093, -0.0212344
-1.18805, -0.0119488
-1.1727, 0.0053109
-1.20421, 0.0161239
-1.31686, 0.00194065
-1.31826, 0.00877577
-1.28615, 0.0169038
-1.32476, 0.0105945
-1.32882, 0.00227143
-1.31764, -0.013608
-1.21678, -0.0174065
-1.12796, -0.00867795
-1.06049, -0.00967794
-0.977628, -0.000627028
-0.957439, 0.0064791
-0.96909, 0.0157701
-1.01526, 0.015159
-1.06755, 0.0275727
-1.16332, 0.0357632
-1.30047, 0.0318126
