0.13102; 356.09868, -102.47640, -155.67300, 6.11326, 67.94397, -0.84593, -0.01935; -0.01650, 0.86297
0.12289; 359.75126, -98.87424, -156.27780, 6.13591, 68.15883, -0.76053, -0.01145; -0.01618, 0.68950
0.11743; 363.40802, -95.25542, -156.80320, 6.15764, 68.14223, -0.70281, -0.00415; -0.01436, 0.53587
0.12100; 367.06002, -91.63113, -157.25220, 6.17799, 68.02382, -0.71742, 0.01415; -0.01257, 0.49103
0.12350; 370.70580, -88.00494, -157.62970, 6.19662, 67.92496, -0.74156, 0.01525; -0.01064, 0.52109
0.12252; 374.35298, -84.37127, -157.94330, 6.21320, 68.07713, -0.76712, 0.01504; -0.00798, 0.73835
0.11998; 378.01431, -80.71900, -158.20070, 6.22766, 68.39329, -0.79010, 0.01337; -0.00656, 0.82122
0.12120; 381.69421, -77.04498, -158.40860, 6.24023, 68.74546, -0.80594, 0.01040; -0.00559, 0.83090
0.12509; 385.39170, -73.35110, -158.57210, 6.25124, 69.04429, -0.61267, 0.02391; -0.00513, 0.78257
0.12130; 389.72131, -69.02377, -158.71260, 6.26261, 69.26258, -0.67147, 0.01592; -0.00468, 0.54758
0.12533; 393.43573, -65.31024, -158.79380, 6.27133, 69.21630, -0.69582, 0.00892; -0.00468, 0.54758
0.11975; 397.14561, -61.60067, -158.84170, 6.27947, 69.10533, -0.69635, 0.00215; -0.00538, 0.50385
0.12068; 400.84831, -57.89801, -158.85750, 0.00430, 68.96001, -0.67505, -0.00396; -0.00625, 0.48521
0.12015; 404.54223, -54.20412, -158.84140, 0.01256, 68.78207, -0.63492, -0.00904; -0.00730, 0.45981
0.12077; 408.22541, -50.52127, -158.79230, 0.02139, 68.56532, -0.58026, -0.01277; -0.00838, 0.43064
0.11826; 411.89585, -46.85179, -158.70840, 0.03097, 68.31400, -0.51613, -0.01498; -0.00937, 0.40604
0.12330; 415.55216, -43.19747, -158.58760, 0.04139, 68.04517, -0.44788, -0.01559; -0.01012, 0.39513
0.12235; 419.19412, -39.55900, -158.42830, 0.05240, 67.79395, -0.45448, -0.04720; -0.01054, 0.40249
0.12801; 422.82344, -35.93533, -158.22580, 0.06477, 67.56451, -0.29094, -0.03723; -0.01055, 0.42741
0.12728; 427.04153, -31.72740, -157.93330, 0.07945, 67.28014, -0.14748, -0.02528; -0.01214, 0.42598
0.12287; 430.64544, -28.13590, -157.63440, 0.09260, 67.12149, -0.06512, -0.01440; -0.01082, 0.47119
0.12203; 434.24338, -24.55445, -157.29040, 0.10544, 67.04530, -0.02063, -0.00377; -0.00869, 0.53704
0.11797; 437.83951, -20.97916, -156.90380, 0.11722, 67.03941, -0.07023, -0.02674; -0.00625, 0.58138
0.13004; 441.43699, -17.40681, -156.47930, 0.12730, 67.08339, 0.01273, -0.01154; -0.00347, 0.61043
0.12304; 445.63869, -13.23949, -155.94290, 0.13683, 67.17981, 0.04672, 0.00327; 0.00026, 0.62215
0.12297; 449.24476, -9.66657, -155.45500, 0.14275, 67.25014, 0.03159, 0.01312; 0.00353, 0.58957
0.11970; 452.85321, -6.09364, -154.95000, 0.14609, 67.27470, -0.01363, 0.01984; 0.00353, 0.58957
0.12446; 456.46214, -2.52138, -154.43690, 0.14677, 67.26985, -0.07811, 0.02334; 0.00593, 0.56624
0.12662; 460.07023, 1.05017, -153.92460, 0.14481, 67.25000, -0.15105, 0.02366; 0.00772, 0.55987
0.12620; 464.27855, 5.21756, -153.33910, 0.13956, 67.23634, -0.29891, -0.00991; 0.00892, 0.58815
0.12127; 467.88593, 8.79236, -152.85540, 0.13307, 67.25352, -0.26006, -0.00808; 0.00649, 0.49998
0.12911; 471.49076, 12.36740, -152.39290, 0.12590, 67.15411, -0.22780, -0.00811; 0.00512, 0.52316
0.13392; 475.69042, 16.53583, -151.88170, 0.11765, 67.06582, -0.19173, -0.00951; 0.00327, 0.55681
0.12660; 479.28722, 20.10863, -151.46690, 0.11124, 67.03836, -0.15812, -0.01133; 0.00327, 0.55681
0.12225; 482.88306, 23.68256, -151.07060, 0.10600, 67.02686, -0.29433, -0.05816; 0.00071, 0.56788
0.12914; 487.07673, 27.85256, -150.62560, 0.10210, 66.98728, -0.07984, -0.04888; -0.00681, 0.52494
0.12921; 490.66817, 31.42433, -150.25030, 0.10172, 66.91988, 0.06947, -0.04007; -0.00681, 0.52494
0.13357; 494.85140, 35.58400, -149.80690, 0.10504, 66.76888, 0.19978, -0.02857; -0.01072, 0.37808
0.12818; 498.42491, 39.13568, -149.41250, 0.11086, 66.49899, 0.27190, -0.01797; -0.01072, 0.37808
0.12289; 501.97983, 42.66629, -148.99750, 0.11895, 66.07664, 0.30731, -0.00718; -0.01163, 0.24574
0.12459; 506.09231, 46.74616, -148.48060, 0.13056, 65.41634, 0.30429, 0.00501; -0.01138, 0.11165
0.12154; 509.58145, 50.20280, -148.00550, 0.14167, 64.77249, 0.42995, -0.04494; -0.01048, 0.13250
0.13058; 513.03689, 53.62092, -147.49900, 0.15325, 64.15984, 0.52902, -0.01553; -0.01048, 0.13250
0.12643; 517.02974, 57.56321, -146.86560, 0.16741, 63.54363, 0.52716, 0.01300; -0.00984, 0.00000
0.13189; 520.29931, 60.78474, -146.30720, 0.17918, 59.26464, 0.45041, 0.03170; -0.00984, 0.00000
0.13058; 523.89669, 64.32199, -145.65220, 0.19126, 56.16262, 0.30782, 0.04661; -0.00512, 0.65158
0.12749; 526.83603, 67.20731, -145.09130, 0.20092, 54.41562, 0.16406, 0.05503; -0.00512, 0.65158
