-170.54530, -111.02350, 5.11187, 51.38237, -1.28742, 0.02237, -0.04402, 1.00000
-168.80230, -114.82940, 5.17366, 52.55776, -1.48473, -0.00898, -0.04602, 1.00000
-167.01610, -118.18430, 5.23203, 53.59793, -1.45299, -0.00710, -0.04987, 1.00000
-164.99230, -121.48840, 5.29504, 54.62657, -1.42576, -0.00563, -0.05133, 1.00000
-162.41570, -125.11030, 5.37083, 55.75055, -1.32226, 0.02476, -0.05124, 1.00000
-159.85090, -128.21460, 5.44160, 56.74109, -1.39777, 0.02070, -0.04799, 1.00000
-157.02820, -131.18340, 5.51288, 57.70767, -1.50779, -0.00015, -0.04465, 1.00000
-153.55580, -134.33700, 5.59167, 58.78468, -1.48952, 0.00807, -0.04086, 1.00000
-150.22000, -136.95660, 5.65896, 59.71904, -1.49815, 0.01575, -0.03499, 1.00000
-146.66930, -139.39640, 5.72187, 60.64812, -1.53138, 0.02174, -0.02949, 1.00000
-142.44400, -141.92710, 5.78562, 61.66976, -1.59527, 0.01311, -0.02440, 1.00000
-138.50710, -143.99470, 5.83585, 62.57090, -1.60733, 0.01599, -0.01994, 1.00000
-134.42010, -145.90300, 5.87968, 63.45159, -1.62199, 0.01461, -0.01994, 1.00000
-129.66400, -147.87660, 5.92243, 64.43501, -1.60815, 0.00999, -0.01521, 1.00000
-125.31060, -149.49060, 5.95561, 65.28813, -1.69514, -0.03254, -0.01466, 1.00000
-120.84990, -150.98270, 5.98575, 66.13485, -1.49559, -0.03064, -0.01653, 1.00000
-115.71150, -152.51880, 6.01851, 67.06377, -1.28244, -0.02854, -0.01732, 1.00000
-111.04270, -153.75440, 6.04799, 67.88167, -1.10639, -0.02538, -0.01804, 1.00000
-106.28190, -154.85940, 6.07842, 68.67918, -1.04953, -0.03800, -0.01804, 1.00000
-100.84240, -155.93390, 6.11336, 69.01400, -0.82756, -0.02593, -0.01831, 0.37436
-95.98521, -156.72710, 6.14463, 68.62926, -0.68935, -0.01427, -0.01645, 0.20186
-91.14725, -157.36540, 6.17495, 67.90365, -0.66212, 0.00878, -0.01645, 0.20186
-85.74179, -157.90900, 6.20653, 67.23132, -0.68107, 0.01460, -0.01002, 0.63613
-80.94338, -158.25620, 6.23096, 67.31191, -0.71894, 0.01761, -0.00674, 0.90280
-76.11143, -158.49660, 6.25125, 67.91175, -0.76533, 0.01756, -0.00674, 0.90280
-70.61296, -158.66140, 6.26940, 68.74131, -0.65900, 0.02952, -0.00307, 0.90817
-65.67124, -158.73130, 6.28180, 69.36625, -0.74977, 0.02079, -0.00178, 0.72962
-60.69770, -158.74390, 0.00803, 69.65129, -0.79670, 0.01034, -0.00178, 0.72962
-55.08792, -158.70340, 0.01631, 69.74194, -0.79022, -0.00217, -0.00378, 0.51362
-50.10571, -158.62540, 0.02314, 69.59640, -0.73243, -0.01241, -0.00614, 0.38547
-45.14438, -158.50750, 0.03088, 69.20896, -0.63386, -0.02035, -0.00614, 0.38547
-39.60514, -158.32220, 0.04153, 68.60061, -0.56508, -0.05804, -0.01057, 0.26017
-34.72855, -158.09880, 0.05397, 67.97404, -0.29406, -0.04882, -0.01417, 0.24211
-29.90236, -157.80840, 0.06965, 67.31021, -0.07986, -0.03624, -0.01418, 0.35085
-24.52523, -157.38730, 0.09065, 66.81332, 0.07886, -0.01858, -0.01264, 0.49399
-19.77645, -156.92000, 0.11053, 66.64696, 0.11744, -0.03169, -0.00897, 0.61983
-14.44700, -156.28930, 0.13153, 66.74162, 0.22841, -0.00351, -0.00645, 0.76471
-9.70330, -155.64130, 0.14773, 67.09895, 0.21150, 0.01803, -0.00018, 0.71814
-4.94591, -154.92610, 0.15935, 67.38160, 0.10641, 0.03404, 0.00553, 0.60793
0.41278, -154.07430, 0.16479, 67.46201, -0.08002, 0.04326, 0.01047, 0.52950
5.17392, -153.30940, 0.16228, 67.37897, -0.33494, 0.01302, 0.01412, 0.53097
9.93266, -152.57010, 0.15290, 67.29142, -0.38470, 0.01437, 0.01363, 0.41911
15.27809, -151.80160, 0.13664, 66.96426, -0.43343, 0.00767, 0.01257, 0.49854
19.42944, -151.26410, 0.12175, 66.83090, -0.44360, -0.00157, 0.00890, 0.62862
24.18179, -150.71760, 0.10488, 66.92730, -0.56194, -0.05747, 0.00890, 0.62862
29.54895, -150.18260, 0.08869, 67.12391, -0.26539, -0.05778, -0.00415, 0.50650
33.73024, -149.80990, 0.08121, 67.02644, -0.04328, -0.05575, -0.01110, 0.38104
39.08625, -149.35010, 0.08122, 66.62228, 0.20868, -0.04751, -0.01581, 0.21930
43.21897, -148.97910, 0.08856, 66.04649, 0.36278, -0.03704, -0.01990, 0.00000
48.39600, -148.45410, 0.10649, 63.51676, 0.53120, -0.09498, -0.02142, 0.00000
52.22190, -147.99970, 0.12495, 60.20411, 0.79683, -0.05226, -0.02463, 0.81106
56.38744, -147.41720, 0.14997, 58.75695, 0.90052, -0.00857, -0.02209, 1.00000
60.56998, -146.72160, 0.17859, 59.69635, 0.82927, 0.03067, -0.01674, 1.00000
64.26768, -146.01010, 0.20360, 60.51926, 0.64726, 0.05864, -0.00991, 0.25508
69.00312, -144.99290, 0.22923, 59.66284, 0.31730, 0.08021, -0.00451, 0.00000
